Pongo,"11 May, 2015","Overall user reviews:
Mostly Positive
						(349 reviews)","Action, Indie, Casual, Adventure, Strategy, Platformer, FPS, 3D Platformer"
Girls! Girls! Girls!?,Coming 2021,None,"Casual, Visual Novel, Anime, Romance, Story Rich, Singleplayer, Dating Sim, Cute, Atmospheric, Hentai, Funny, Female Protagonist, Indie, Sexual Content, NSFW, Nudity, LGBTQ+, Soundtrack, Psychological Horror"
Dungeon-Party,"13 Mar, 2013","Overall user reviews:
Mixed
						(390 reviews)","Free to Play, Massively Multiplayer, Multiplayer, RPG, Action, MOBA"
LIFELIKE,Summer 2022,None,"Early Access, RPG, Lore-Rich, Story Rich, Robots, Magic, Sci-fi, Mystery, Turn-Based Strategy, Turn-Based Combat, Emotional, Pixel Graphics, Colorful, Conspiracy, Drama, JRPG, Combat, Linear, 2D, Party-Based RPG"
Heroes of Havoc: Idle Adventures,"15 Dec, 2016","Overall user reviews:
Mixed
						(227 reviews)","Free to Play, RPG, Clicker"
BeachHead 2020,"15 Dec, 2020","Overall user reviews:
Mixed
						(45 reviews)","Early Access, Combat, First-Person, On-Rails Shooter, Destruction, Wargame, FPS, War, Military, 3D, Singleplayer, Shooter, Action, VR, Arcade, Realistic, Cyberpunk, Tower Defense, Physics, Economy"
Artificial Defense,"1 Jun, 2016","Overall user reviews:
Mostly Positive
						(67 reviews)","Indie, Strategy, Action, Tower Defense"
TinyKeep,"29 Sep, 2014","Overall user reviews:
Mixed
						(252 reviews)","Action Roguelike, Action, Indie, RPG, Adventure, Perma Death, Roguelike, Dungeon Crawler, Roguelite, Procedural Generation"
Creepy Road,"18 May, 2018","Overall user reviews:
Mixed
						(82 reviews)","Action, Indie, Adventure, Comedy, Singleplayer, Bullet Hell, Shoot 'Em Up, Side Scroller, 2D, Platformer, Arcade, Controller, Shooter, Funny, Cartoon, Difficult, Atmospheric, Great Soundtrack, Classic"
Gambol,"27 Mar, 2018","Overall user reviews:
Positive
						(17 reviews)","Indie, Action, Platformer"
Together VR - PC Edition DLC,"4 Jun, 2018","Overall user reviews:
Positive
						(15 reviews)","Indie, Simulation, Casual, Adventure, Nudity, VR, Sexual Content, Mature"
Long Journey,"16 May, 2022",None,"2D Platformer, Puzzle Platformer, Difficult, 2D, Casual, Combat, Indie, Singleplayer"
The Cooking Game,"21 Oct, 2016","Overall user reviews:
Mixed
						(171 reviews)","Casual, Indie, Simulation, Cooking, Time Management"
Linelith,"19 May, 2022",None,"Casual, Puzzle, Strategy, Relaxing, Exploration, Sokoban, 2D, Top-Down, Nonlinear, Abstract, Minimalist, Indie, Stylized, Logic, Sci-fi, Grid-Based Movement, Singleplayer"
Sexy Sniper,"2 Apr, 2021","Overall user reviews:
Mostly Positive
						(17 reviews)","RPG, Action, Adventure, Casual, Simulation, Indie, Sexual Content, Hentai, Nudity, Mature, Shooter, Open World, Character Action Game, Arena Shooter, FPS, Anime, Cute, First-Person, Stealth, Singleplayer"
Arrow Heads,"21 Sep, 2017","Overall user reviews:
Mixed
						(48 reviews)","Action, Indie, Casual"
InCell VR,"3 Sep, 2015","Overall user reviews:
Mixed
						(257 reviews)","VR, Free to Play, Racing, Indie, Strategy, Science, Singleplayer, Simulation, Exploration, Sci-fi, Physics, Education, Dynamic Narration, Action, Funny, Comedy"
Nevrosa: Spider Song,"4 Jun, 2019","Overall user reviews:
Mostly Positive
						(26 reviews)","Indie, Casual, Simulation, Action, Adventure, RPG, Violent, Gore, VR"
Shan Gui (山桂),"19 Aug, 2014","Overall user reviews:
Mostly Positive
						(1,405 reviews)","Visual Novel, Female Protagonist, Anime, Indie, Casual, Adventure, Short, Nudity, Singleplayer, LGBTQ+"
Oddventure,TBA,None,"Indie, Adventure, RPG, Pixel Graphics, Funny, Story Rich, Retro, Female Protagonist, Singleplayer, Fantasy, 2D, JRPG, Cute, Atmospheric, Comedy, Dark Humor, Choices Matter, Dark, Replay Value, Action-Adventure"
Idle Expanse,"7 Sep, 2020","Overall user reviews:
Mixed
						(124 reviews)","Casual, RPG, Strategy, Free to Play, Indie, Idler, Clicker, 2D, Cartoony, Aliens, Funny, Management, Relaxing, Sci-fi, Space, Resource Management, Singleplayer, Tutorial"
Voltaire: The Vegan Vampire,2022 🦇 WISHLIST NOW!,None,"Farming Sim, Action Roguelike, Survival, Hack and Slash, Roguelite, Perma Death, Base Building, PvE, 2D, Cute, Controller, Action, Casual, Local Co-Op, Local Multiplayer, Split Screen, Isometric, Colorful, Hand-drawn, Funny"
Predator Simulator,"15 May, 2015","Overall user reviews:
Mixed
						(11 reviews)","Action, Simulation, Indie, Adventure"
Fairy Picturebook of Hero and Sorceress / 勇者と魔法使いとおとぎの絵本,"1 Feb, 2019","Overall user reviews:
Positive
						(31 reviews)","RPG, Indie, Adventure, Simulation, Sexual Content, Nudity, Anime"
Skool Daze Reskooled,"7 Jun, 2018","Overall user reviews:
Mixed
						(23 reviews)","Action, Adventure, Indie, Casual, Classic, Side Scroller, Old School, Retro, Remake, Controller, 1980s"
Maid PizzaHub,"20 May, 2022",None,"Casual, Puzzle, Idler, 2D, Atmospheric, Story Rich, Singleplayer, Indie, Sexual Content, Anime, Cute"
White Wings ホワイトウィングス,"17 Jul, 2020","Overall user reviews:
Mixed
						(110 reviews)","Adventure, Indie, Casual, Nudity, Anime, Visual Novel, Dating Sim, Sexual Content, Multiple Endings, Cute, Romance, Singleplayer, Thriller, Soundtrack, Violent, Dark, Gore, Horror, Funny"
Car Constructor,"7 May, 2021","Overall user reviews:
Mixed
						(57 reviews)","Racing, Casual, Adventure, Simulation, Action, Sports, Indie, Automobile Sim, Arcade, Sandbox, Combat Racing, Cinematic, Realistic, Driving, Family Friendly, Management, Multiple Endings, Physics, Singleplayer"
BattleCakes,2022,None,"Indie, Adventure, RPG, Casual, Funny, Cute, Story Rich, Family Friendly, Character Customization, Singleplayer, Turn-Based Combat, Choices Matter, Fantasy, Comedy, Colorful, Party-Based RPG, Isometric, Action-Adventure, Relaxing, Old School"
Freshly Frosted,2022,None,"Puzzle, Cute, Simulation, Relaxing, Casual, Strategy, Colorful, Indie, Automation, 3D, Logic, Stylized, Top-Down, Building, Programming, Singleplayer, Atmospheric, Cooking, Management, Controller"
HTC VIVE Pro 2,"11 May, 2021",None,"VR, Psychological Horror, Hentai, NSFW, Anime, Sexual Content, Nudity, LGBTQ+"
RPG Maker MV - Future Steam Punk,"16 Jan, 2017","Overall user reviews:
Positive
						(13 reviews)","Design & Illustration, Web Publishing"
"Summon, then build an invincible harem",coming soon,None,"Sexual Content, Nudity, Hentai, Casual, Mature, Adventure, JRPG, RPG, Turn-Based Tactics, Anime, Cute, Drama, Comedy, Funny, Romance, Singleplayer, RPGMaker, Indie"
Zombie Playground™,"31 Oct, 2016","Overall user reviews:
Mixed
						(92 reviews)","Action, Indie, RPG, Adventure, Gore, Violent, Zombies, Horror, Third-Person Shooter, Funny, Early Access"
Daring Academy,Coming Soon,None,"Casual, Visual Novel, Cartoon, Romance, Choices Matter, Indie, Conversation, Multiple Endings, Story Rich, Singleplayer"
Onsen Master,2022,None,"Casual, Time Management, Arcade, Strategy, Third Person, 3D, Isometric, Anime, Cartoony, Fantasy, Family Friendly, Management, Mythology, Singleplayer, Local Co-Op, Soundtrack, Narrative, Competitive, Crafting, Resource Management"
Vita Fighters,TBA,None,"Action, 2D Fighter, Anime, PvP, 2.5D, Local Multiplayer, Free to Play, Indie, Casual, Arcade"
Tree Bonsai,"14 Nov, 2019","Overall user reviews:
Mostly Positive
						(122 reviews)","Casual, Simulation, Indie, Relaxing, Minimalist, Procedural Generation, Sandbox, Nature, Surreal, Experimental, Atmospheric, Farming Sim, Life Sim, Sexual Content, Puzzle, 3D Platformer, Idler, Immersive Sim, Creature Collector, Clicker"
Runewards: Strategy Card Game,"13 Feb, 2018","Overall user reviews:
Mixed
						(57 reviews)","Free to Play, Strategy, RPG, Card Game, Trading Card Game, 2D, MMORPG, Turn-Based Tactics, First-Person, 3D, Fantasy, Magic, Retro, Deckbuilding, PvP, Multiplayer, Singleplayer, Co-op, Co-op Campaign, Turn-Based"
Riding Away,"16 May, 2022",None,"First-Person, Indie, VR, 360 Video, Relaxing, Singleplayer, Instrumental Music"
MochiMochi,"12 Sep, 2018","Overall user reviews:
Positive
						(33 reviews)","Indie, Casual"
it's About The Journey,2019,None,"Indie, Action, Adventure"
Spirit Arena,"18 Sep, 2019","Overall user reviews:
Positive
						(10 reviews)","Action, Shoot 'Em Up, Indie, Local Co-Op, Adventure, PvP, Colorful, Cute, Casual, Local Multiplayer, 2D, Multiplayer, Controller, Bullet Hell, Short, Arcade, Family Friendly, Twin Stick Shooter, Co-op, Difficult"
Bright Days in Quarantine,"18 Jul, 2020","Overall user reviews:
Positive
						(28 reviews)","Casual, Pixel Graphics, Funny, 2D, Colorful, Cartoony, Family Friendly, Top-Down, Cute, Arcade, Time Management, Relaxing, Singleplayer, Emotional, Romance, Drama, Dynamic Narration, Resource Management, Perma Death, Simulation"
Unsweet,2023,None,"Story Rich, Platformer, Adventure, Pixel Graphics, Action, 2D, Soundtrack, Mystery, Atmospheric, Arcade, Lore-Rich, Narration, 2D Platformer, Free to Play, Rhythm, Cute, Colorful, Indie, Singleplayer, Casual"
"BEAR, VODKA, BALALAIKA: call of Chernobyl","14 Dec, 2020",None,"Early Access, Horror, Arena Shooter, Survival Horror, Third-Person Shooter, Survival, Military, RPG, War, Action-Adventure, Third Person, Alternate History, Historical, Superhero, Post-apocalyptic, Psychological Horror, Funny, Simulation, Dark Humor, Action"
Extra Case: My Girlfriend's Secrets,Sep 2022,None,"Mystery, Detective, Dating Sim, Story Rich, Adventure, Horror, RPGMaker, Interactive Fiction, Visual Novel, Exploration, 2D, Pixel Graphics, Anime, Drama, Romance, Emotional, Lovecraftian, Supernatural, Thriller, Singleplayer"
Coffence,"25 Oct, 2018","Overall user reviews:
Positive
						(11 reviews)","Indie, Action, Multiplayer, Funny, 4 Player Local, Controller, Cartoony, Competitive, Arcade, Early Access, PvP, Comedy, Fast-Paced, Fighting, 2D Fighter, Local Multiplayer, Twin Stick Shooter"
The Superfluous,"19 May, 2017","Overall user reviews:
Mixed
						(33 reviews)","Action, Indie, Adventure, Platformer, 2D, Pixel Graphics, Sci-fi, Roguelite, Difficult, Funny, Story Rich, Roguelike"
Elden Gunfire : Team Force 2,TBA,None,"Action, RPG, Anime, Fighting, Multiplayer, Third-Person Shooter, FPS, PvP, Shooter, Massively Multiplayer, Co-op, Online Co-Op, Indie, Singleplayer, Early Access, Adventure, Battle Royale, Comedy, Team-Based, Funny"
Varmalis,2022,None,"Horror, Psychological Horror, Survival Horror, Puzzle, Exploration, Combat, Stealth, Atmospheric, Old School, Third Person, Narration, Story Rich, Multiple Endings, Action, Linear, Singleplayer, Action-Adventure, Cinematic, Zombies, Adventure"
Death Drive: A Deck-Building Open World Survival RPG,TBA - Wishlist Now!,None,"RPG, Deckbuilding, Crafting, Zombies, Card Battler, Card Game, Party-Based RPG, Survival, Loot, Open World, Post-apocalyptic, Base Building, Character Customization, Gun Customization, Inventory Management, Turn-Based Combat, Resource Management, Story Rich, Trading, Tutorial"
My Neighborhood Arcade: Collector's Pass 2020 & 2021 Winter/Spring,January 2021,None,"Indie, Casual, Racing, Sports, Strategy, Action, Free to Play"
Bepuzzled Ultimate Jigsaw Puzzle Mega Bundle,"18 Jul, 2019",None,Casual
Dash Cup Kickers,August 2022,None,"Action, Sports, Casual, Arcade, Soccer, Stylized, Football, Modern, 3D, Old School, Funny, Magic, Martial Arts, Top-Down, Futuristic, Colorful, Cartoony, Military, Sci-fi, Ninja"
"BEAR, VODKA, BALALAIKA: Cyberpunk",2022,None,"Adventure, Simulation, Action, Survival, Action-Adventure, Horror, Arena Shooter, Third-Person Shooter, Anime, Top-Down, Colorful, Futuristic, War, Cyberpunk, Memes, Fantasy, Singleplayer, Early Access, Indie, Violent"
Among School Girls,"6 Oct, 2020","Overall user reviews:
Mostly Positive
						(19 reviews)","Mature, Sexual Content, NSFW, Casual, Anime, Visual Novel, Singleplayer, Indie, Adventure, Cute, Nudity, Colorful, Dating Sim, RPG, Puzzle"
Star Salvager,2022,None,"Arcade, Action, Roguelike, Puzzle, Retro, 2D, Strategy, Match 3, Sci-fi, 1980s, Old School, Space, Indie, Early Access, Controller, Singleplayer, Combat"
V.O.D.K.A. Open World Survival Shooter,"12 Mar, 2021","Overall user reviews:
Mixed
						(64 reviews)","RPG, Casual, Adventure, Simulation, Action, Indie, Survival, Open World, Sandbox, Open World Survival Craft, Exploration, FPS, Survival Horror, Realistic, Atmospheric, Post-apocalyptic, Crafting, Multiple Endings, Stealth, Singleplayer"
Shores of Loci,Early 2022,None,"Casual, Puzzle, VR, Relaxing, Atmospheric, Building, Narrative, Nature, Realistic, 3D, Colorful, First-Person, Fantasy, Surreal, Tutorial, Singleplayer, Interactive Fiction"
Triga,Jun 2022,None,"Strategy, Puzzle, Collectathon, Pixel Graphics, Sci-fi, Fantasy, Atmospheric, Casual, 2D, Mythology, Abstract, Logic, Nonlinear, Colorful, Mystery, Tactical, Score Attack, Point & Click, Family Friendly, Investigation"
Bob & Bernard Against The Nazis,Coming Soon,None,"Adventure, RPG, Indie, Casual, 2D, Pixel Graphics, Retro, Minimalist, Funny, Short, Cute"
Books in Wrong Places,Soon!,None,"Casual, Hand-drawn, Puzzle, Relaxing, Story Rich, Family Friendly, Hidden Object, 2D, Colorful, Indie, Atmospheric, Logic, Female Protagonist, Singleplayer"
Maru and her make-believe world,2023,None,"Adventure, Puzzle, Exploration, Puzzle Platformer, Cute, 3D, Stylized, Third Person, Colorful, Atmospheric, Story Rich, Magic, Nature, Relaxing, Mystery, Singleplayer, Indie, 6DOF, Narration, Female Protagonist"
Waifu vs Evil,"10 Sep, 2021","Overall user reviews:
Mixed
						(24 reviews)","Horror, Survival Horror, FPS, Sexual Content, Open World, Zombies, Nudity, Hentai, Action, Mature, Adventure, RPG, Casual, Simulation, Indie, Sandbox, Shooter, Survival, Anime, Singleplayer"
Climb,"20 Jun, 2018","Overall user reviews:
Mostly Positive
						(386 reviews)","Free to Play, Early Access, Multiplayer, Action, Indie, Platformer, Online Co-Op"
Vanilla Inspector,2022,None,"Adventure, Visual Novel, Puzzle, Word Game, Fantasy, Anime, Casual, Colorful, Singleplayer, Hand-drawn, Exploration, Investigation, Story Rich, Conversation, Cute, Cats, Choices Matter, Atmospheric, Stylized, Relaxing"
Horribunnies,3,None,"Cute, Simulation, Female Protagonist, Singleplayer, Sandbox, Stylized, Colorful, Anime, Science, Casual, Choose Your Own Adventure, Cartoony, Management, Relaxing, Comedy, Indie, Family Friendly, Funny, Multiple Endings, 2D"
Perfect Fit - Totemland,"10 Nov, 2016","Overall user reviews:
Mostly Positive
						(14 reviews)","Indie, Casual, Puzzle, 2D, Touch-Friendly, Colorful, Relaxing, Difficult"
GLITCHED,Coming Soon,None,"Indie, Story Rich, Turn-Based Combat, RPG, Adventure, Choices Matter, Singleplayer, Nonlinear, Multiple Endings, Replay Value, Pixel Graphics, Top-Down, Comedy, Funny, Exploration, Open World, JRPG, Combat, 2D, Strategy RPG"
Morstairs - Part I : Oath of Fealty,When it's done.,None,"RPG, CRPG, Action, Party-Based RPG, Action RPG, Adventure, Medieval, Old School, 3D, Fantasy, Indie, Combat, Singleplayer"
RIFF VR,"11 Mar, 2019","Overall user reviews:
Mixed
						(28 reviews)","Simulation, RPG, VR, Music, Early Access"
Frauki's Adventure! OST,"10 May, 2021",None,
Hotel Builder,Wishlist Now!,None,"Adventure, Casual, Strategy, Simulation, City Builder, Sandbox, Life Sim, Immersive Sim, 3D, Colorful, First-Person, Realistic, Building, Education, Economy, Relaxing, Base Building, Crafting, Resource Management, Singleplayer"
Socialize: Poly,"27 May, 2022",None,"Early Access, Life Sim, RPG, Open World, Modern, Simulation, Capitalism, Character Customization, Minimalist, Exploration, FPS, Immersive Sim, Third-Person Shooter, First-Person, 3D, Multiplayer, Third Person, Colorful, Nonlinear, Driving"
The Last Secret,"2 Sep, 2022",None,"Adventure, Visual Novel, Interactive Fiction, Point & Click, Puzzle, Anime, Colorful, Dating Sim, Cute, First-Person, Hand-drawn, Comedy, Conspiracy, Funny, Mystery, Parody , Romance, Sci-fi, Science, Space"
Rift Blade,"1 Aug, 2022",None,"RPG, Action RPG, Strategy RPG, Tabletop, Dungeon Crawler, Exploration, Turn-Based Tactics, 2D, Pixel Graphics, Psychedelic, Choices Matter, Multiple Endings, Perma Death, Turn-Based Combat, Singleplayer, Gambling"
The Phantom Fellows,"18 Nov, 2022",None,"Adventure, Point & Click, Comedy, Investigation, Pixel Graphics, Funny, Detective, 1980s, 1990's, Atmospheric, Exploration, Dark Comedy, Dark Humor, Mystery, Old School, Retro, Romance, Story Rich, Horror, Multiple Endings"
Birth to Death,2020,None,"Free to Play, Indie, Casual, Strategy, Adventure, Simulation, Sexual Content"
GIRL.EXE,"1 Sep, 2022",None,"VR, Funny, Adventure, Psychological Horror, Co-op, Singleplayer, Horror, Choices Matter, Multiplayer, First-Person, Puzzle, 3D, Action-Adventure, Dungeon Crawler, Stylized, Atmospheric, Dark, Online Co-Op, Indie, Team-Based"
Retro Racer,"21 May, 2021","Overall user reviews:
Mixed
						(15 reviews)","Racing, Casual, 1980s, Automobile Sim, Retro, Adventure, RPG, Simulation, Action, Indie, Old School, Arcade, Driving, Cyberpunk, Auto Battler, Stylized, Relaxing, Vehicular Combat, Combat Racing, Singleplayer"
Moxie's Lemon,"8 Dec, 2023",None,"Side Scroller, 2D Platformer, Puzzle, Rhythm, Sailing, Platformer, Walking Simulator, Female Protagonist, 2D, Cute, Noir, Comic Book, Funny, Surreal, Dynamic Narration, Linear, Narration, Naval Combat, Story Rich, Cartoony"
The Secret Life of Dorian Pink,2022 - Play the Prologue and wishlist the game!,None,"Choices Matter, Choose Your Own Adventure, RPG, Dog, Story Rich, Narrative, Memes, Comedy, 2D, Hand-drawn, Top-Down, Stylized, Pixel Graphics, Exploration, Philosophical, Funny, Indie, Singleplayer, Visual Novel, Conversation"
Gold Plated Axe - DLC,"9 Oct, 2015",None,"Strategy, Adventure, RPG, Indie, Simulation"
Bring You Home,Coming soon,None,"Adventure, Indie, Casual, 2D, Family Friendly"
Roboplant,Q1 2023,None,"Farming Sim, Agriculture, Simulation, Immersive Sim, Nature, Crafting, Base Building, Building, Automation, Management, Resource Management, Economy, Singleplayer, Multiple Endings, Early Access, Indie, Funny, Cute, Sandbox, Sci-fi"
Project: Bits,None,None,"Rhythm, Free to Play, Music, Anime"
Bound By Blades,2022,None,"Action, RPG, Adventure, Indie, Co-op, Action RPG, 2D, Singleplayer, Fantasy, Online Co-Op, Multiplayer, Replay Value, Hand-drawn, Difficult, Cute, Hack and Slash, Hunting, Character Customization, Roguelite, Cats"
Brox,"23 Nov, 2023",None,"Early Access, Action, FPS, Fighting, Shooter, Dark, Tactical, Futuristic, Mechs, Wargame, Real Time Tactics, Realistic, First-Person, Third Person, War, Robots, Sci-fi, Strategy, Combat, Stealth"
Tomb Robbing with Friends,Sometime Next Month!,None,"Multiplayer, Local Multiplayer, 4 Player Local, Action, PvP, Funny, Colorful, Loot, Character Customization, 3D, Top-Down, Indie, Controller, Procedural Generation, Family Friendly, PvE"
Dimensional Drift,Coming soon,None,"Racing, Arcade, 3D, Cinematic, Colorful, Realistic, Level Editor, Third Person, Atmospheric, Controller, Driving, Automobile Sim, Magic, Nature, Sci-fi, Space, Character Customization, Physics, Singleplayer"
Furquest,3,None,"Soundtrack, Story Rich, RPG, Choices Matter, Multiple Endings, Indie, Funny, Pixel Graphics, Singleplayer, Exploration, Party-Based RPG, Action RPG, Arcade, JRPG, Dating Sim, Action-Adventure, 2D, Cute, Cooking, Horror"
SCALPERS: Turtle & the Moonshine Gang,"29 Mar, 2018","Overall user reviews:
Mixed
						(15 reviews)","Action, Adventure, Indie, Shoot 'Em Up, Co-op, Online Co-Op"
Anime Squad,None,None,"Action, Casual, Shooter, FPS, First-Person, Survival, War, PvP, Indie, Early Access, Multiplayer, Anime"
Mr. Sleepy Man,in your dreams,None,"Action, Adventure, Action-Adventure, Platformer, Sandbox, Comedy, 3D Platformer, Collectathon, Exploration, Hidden Object, 3D, Cartoony, Colorful, Cute, Stylized, Third Person, 1990's, Atmospheric, Funny, Horror"
Lazy gang,"1 Sep, 2021",None,"Action, Adventure, Co-op, Comedy, Funny, Family Friendly, Memes"
Ship Shifters,Jun 2021,None,"Pirates, Casual, Battle Royale, Online Co-Op, Voxel, Colorful, Spectacle fighter, 3D, Strategy, Free to Play, Real Time Tactics, PvP, Co-op, Sailing, Multiplayer"
The Cost of Recovery,Coming soon,None,"Story Rich, Short, Emotional, Adventure, Singleplayer, Narrative, Drama, Atmospheric, Third Person, 1990's, 3D, Walking Simulator, Conversation, Linear, Exploration, Stylized, Quick-Time Events, Historical, Controller, Colorful"
Empis,Date TBD,None,"4X, Strategy, Turn-Based Tactics, PvP, Turn-Based Combat, Multiplayer, Turn-Based Strategy, Hex Grid, Short, Fantasy, 2D, Pixel Graphics, Indie, Magic, Mythology, Singleplayer, Procedural Generation, Tactical"
Greedy Dungeons,"31 Dec, 2019",None,"Action, Adventure"
Wizard's Quest,"22 Dec, 2021",None,"RPG, Party-Based RPG, JRPG, Anime, Fantasy, Linear, Story Rich, Singleplayer, Adventure, RPGMaker"
SpellTome,Winter 2022,None,"Metroidvania, Souls-like, Platformer, 2D, Adventure, 2D Platformer, Action, RPG, Action-Adventure, Cartoony, Hand-drawn, Atmospheric, Fantasy, Magic, Combat, Linear, Story Rich, Singleplayer, Difficult"
Escape Jump,"25 Jul, 2022",None,"Action, Precision Platformer, Adventure, Psychological Horror, Funny, Dark Comedy, Philosophical, Horror, Comedy, Platformer, Dark Humor, Singleplayer, Pixel Graphics, 2D, Retro, Fantasy, Dark Fantasy, Dark, Atmospheric, 2D Platformer"
Tenebrae,April 2023,None,"Story Rich, Otome, Romance, Vampire, Visual Novel, Multiple Endings, Female Protagonist, Modern, RPG, Indie, Violent, Sexual Content"
RoguekiniZ,2022,None,"Action, RPG, Roguelike, Looter Shooter, Female Protagonist, Third-Person Shooter, Class-Based, Stylized, Loot, Gore, Violent, Nudity, Indie, Zombies, Singleplayer, Shooter"
ChildStory,2023,None,"Story Rich, 2D, Pixel Graphics, Cute, CRPG, Choose Your Own Adventure, RPG, JRPG, Exploration, Interactive Fiction, Funny, Linear, Narration, Choices Matter, Adventure, Atmospheric, Retro, Singleplayer, Indie, Text-Based"
Meridiana - A demon's madness,Sep 2024,None,"Adventure, Casual, Dating Sim, Interactive Fiction, Point & Click, Visual Novel, Choose Your Own Adventure, 2D, Cute, Fantasy, Indie, Choices Matter, Nudity, Violent, Sexual Content, Gore, Dynamic Narration, Female Protagonist, Story Rich, Singleplayer"
Tactic Legends,Coming 2022,None,"Turn-Based Tactics, PvP, Multiplayer, 2.5D, Isometric, Pixel Graphics, Character Customization, Quick-Time Events, Turn-Based Combat, Turn-Based Strategy, Inventory Management, Resource Management, Class-Based, Casual, Tactical RPG, Dog, Fantasy, Sci-fi, Mythology, Medieval"
The Flawless Cup,"14 Feb, 2023",None,"Choose Your Own Adventure, 2D Platformer, Interactive Fiction, 2D, Adventure, Funny, Choices Matter, Multiple Endings, Story Rich, Minimalist, Demons, Indie, Fantasy, Magic, Singleplayer"
Kyber Knights,"1 Dec, 2021",None,"Action, Indie"
Mac's Journal,Jul 2022,None,"RPG, JRPG, Hidden Object, Solitaire, 2D, Top-Down, Pixel Graphics, Fantasy, Magic, Nature, Story Rich, Turn-Based Combat, Controller, Singleplayer, Indie"
The Wakers,Coming Soon,None,"Puzzle, Point & Click, 3D, Relaxing, Casual, Controller, Nonlinear, Abstract, Colorful, Stylized, Fantasy, Logic, Magic, Atmospheric, Nature, Physics, Adventure, Singleplayer, Ambient, Indie"
Truffle Hogs,"1 Jun, 2022",None,"Casual, Strategy, Arcade, RTS, 2D, Cartoon, Colorful, Cute, Funny, Indie, Early Access, Character Customization, PvP, Resource Management, Multiplayer"
Prisonscape,2022,None,"RPG, Story Rich, Dark, Choices Matter, Turn-Based Combat, Crime, Violent, Singleplayer, Drama, Atmospheric, Dark Humor, Thriller, Adventure, JRPG, CRPG, Pixel Graphics, 2D, Top-Down, Turn-Based Tactics, Tactical RPG"
Respawn,when it's ready,None,"Action Roguelike, Roguelike, Combat, Sci-fi, Hand-drawn, Artificial Intelligence, 3D, Robots, Action, Post-apocalyptic, Dark, Dystopian , Philosophical, Transhumanism, Isometric, Futuristic, Stylized, Atmospheric, Character Customization, Singleplayer"
Medieval Fantasy Survival Simulator 2: Gladiator Edition,"7 Nov, 2022",None,"Simulation, Choices Matter, Multiple Endings, Choose Your Own Adventure, Visual Novel, Survival Horror, JRPG, Tabletop, Roguelite, RPG, Anime, Conversation, Medieval, Survival, Immersive Sim, Life Sim, Roguelike, Historical, Singleplayer, Old School"
Fae Populi,2022,None,"RPG, Side Scroller, JRPG, Female Protagonist, 2D, Cute, Horror, LGBTQ+, Story Rich, Emotional, Cartoon, Singleplayer, Indie, Action"
Social Services of the Doomed,2022,None,"RPG, Interactive Fiction, Text-Based, Lore-Rich, Story Rich, Choices Matter, Multiple Endings, Fantasy, Comedy, Drama, Supernatural, Singleplayer, Diplomacy, Casual, Choose Your Own Adventure, Demons, Magic, Vampire, Werewolves, Character Customization"
Physica-E,"31 Dec, 2019",None,Strategy
Neon Sword,Coming 2022,None,"Adventure, Action, Indie, RPG, Early Access, Sci-fi, Story Rich, Cyberpunk, Open World, Action RPG, Top-Down, Retro, Character Customization, Choices Matter, Singleplayer, Crime, Dystopian , Futuristic"
Space Blast,Blasting Into Your PC on July 15th!,None,"Action, Shoot 'Em Up, Top-Down Shooter, Twin Stick Shooter, 2D, Colorful, Cartoony, 1980s, 1990's, Atmospheric, Comedy, Old School, Futuristic, Adventure, Psychedelic, Arcade, Pixel Graphics, Controller, Capitalism, Combat"
Discount Paranormal,Dec 2023,None,"Early Access, Action, Casual, Roguelike, Shooter, Survival, Action Roguelike, FPS, Horror, 3D, First-Person, Minimalist, Comedy, Demons, Futuristic, Zombies, Inventory Management, Procedural Generation, Indie, PvE"
Slug Slasher,The Future,None,"Action, Adventure, Indie"
YAARRGH! Battle Island!,TBA,None,"Adventure, Multiplayer, Open World, Pirates, Procedural Generation, Battle Royale, Exploration, First-Person, Third Person, Funny, Action, FPS, Shooter, 3D, Hack and Slash, Action-Adventure, Third-Person Shooter, PvE, Action RPG, Team-Based"
Here Goes Muffin,Probably in 2022,None,"Difficult, Physics, Puzzle Platformer, Platformer, Simulation, Sports, Third Person, Adventure, Casual, Comedy, Intentionally Awkward Controls, Cooking, Funny, Exploration, Racing, Controller, Puzzle, Precision Platformer, Action, Singleplayer"
LAZR - A Clothformer,TBD,None,"Precision Platformer, 2D Platformer, Puzzle Platformer, Exploration, Platformer, Arcade, Character Customization, Female Protagonist, 2.5D, 2D, Cyberpunk, Nonlinear, Action, Colorful, Pixel Graphics, Stylized, Dystopian , Sci-fi, Futuristic, Atmospheric"
Wizard's Quest Demo Demo,"19 Aug, 2021",None,
Facettes,Fall 2021,None,"LGBTQ+, Story Rich, Interactive Fiction, Female Protagonist, Choose Your Own Adventure, Mythology, Indie, Relaxing, Colorful, Cute, Immersive Sim, Fantasy, 2D, Text-Based, First-Person, Singleplayer, Stylized, Casual, Narration, Emotional"
案件ＥＸ：女友的秘密 Demo,"13 Jun, 2022",None,
Order from Caos 2,2022/2023 -- Wishlist Now!,None,"RPG, Adventure, Pixel Graphics, Lore-Rich, Turn-Based Combat, Action-Adventure, JRPG, 2D, Party-Based RPG, Colorful, Emotional, Hand-drawn, Collectathon, Side Scroller, Dungeon Crawler, Exploration, Linear, Cute, Third Person, Atmospheric"
